Iout_real,SOC,Uout_real,K_0 (const),Uout_real – K_0,U_out_mean (const),Uout_real – U_out_mean (x),U_out_variance (const),standard deviation (const),normal distribution,,,,,,,for R_k,
-0.01,11.9499083333332,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9499083333332,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9499055555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9499027777777,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9499027777777,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498999999999,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498972222221,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498944444443,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498944444443,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498916666665,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498916666665,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498888888888,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0.01,11.9498916666665,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498916666665,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498888888888,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9498805555554,49.32,42.759,6.561,6.420024,0.140976,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498777777777,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0.01,11.9498805555554,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
0.01,11.9498833333332,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498805555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498777777777,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9498694444443,49.32,42.759,6.561,6.420024,0.140976,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498666666665,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498638888888,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9498555555554,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498555555554,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498527777777,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498499999999,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498472222221,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498444444443,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498444444443,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498416666665,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498416666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0.01,11.9498444444443,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498416666665,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498388888888,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949836111111,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498333333332,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498305555554,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498277777776,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498277777776,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498249999999,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498249999999,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498222222221,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498194444443,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498194444443,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498166666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498138888888,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949811111111,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.949811111111,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.949811111111,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498083333332,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498055555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9498027777776,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9498027777776,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497999999999,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497972222221,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497944444443,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497916666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497916666665,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497888888887,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497888888887,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0.01,11.9497916666665,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497888888887,49.32,42.759,6.561,6.420024,0.140976,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497888888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0.01,11.9497916666665,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497916666665,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497916666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0.01,11.9497944444443,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497916666665,49.34,42.759,6.581,6.420024,0.160976000000003,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497888888887,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497888888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949786111111,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497833333332,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497833333332,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497833333332,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497805555554,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497777777776,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0.01,11.9497805555554,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497805555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497777777776,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497749999999,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497722222221,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9497638888887,49.34,42.759,6.581,6.420024,0.160976000000003,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949761111111,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.949761111111,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.949761111111,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9497527777776,49.34,42.759,6.581,6.420024,0.160976000000003,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497499999999,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497472222221,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497444444443,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497444444443,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497416666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497388888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497388888887,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949736111111,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497333333332,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9497249999998,49.34,42.759,6.581,6.420024,0.160976000000003,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497222222221,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497222222221,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497194444443,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497166666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497138888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949711111111,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.949711111111,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497083333332,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497055555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9497055555554,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9497027777776,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496999999998,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496972222221,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496944444443,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496916666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9496916666665,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496888888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949686111111,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496833333332,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9496833333332,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496805555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496777777776,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496749999998,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9496666666665,49.34,42.759,6.581,6.420024,0.160976000000003,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496638888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496611111109,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9496527777776,49.34,42.759,6.581,6.420024,0.160976000000003,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496499999998,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496472222221,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9496472222221,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9496472222221,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496444444443,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496416666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9496416666665,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496388888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496361111109,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496333333332,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496305555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9496305555554,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9496305555554,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496277777776,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496249999998,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9496249999998,49.4,42.759,6.641,6.420024,0.220975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9496249999998,49.4,42.759,6.641,6.420024,0.220975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949622222222,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496194444443,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496166666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496138888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496111111109,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496083333332,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496055555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9496027777776,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495999999998,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495999999998,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949597222222,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495944444443,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495916666665,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495916666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495888888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495888888887,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495888888887,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495861111109,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495833333332,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495833333332,49.4,42.759,6.641,6.420024,0.220975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495833333332,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495833333332,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495805555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495805555554,49.38,42.759,6.621,6.420024,0.200976000000002,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495777777776,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495749999998,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.949572222222,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495694444443,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495694444443,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495694444443,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495666666665,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495638888887,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495611111109,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495583333331,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495555555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495555555554,49.4,42.759,6.641,6.420024,0.220975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495527777776,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9495444444443,49.34,42.759,6.581,6.420024,0.160976000000003,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495444444443,49.4,42.759,6.641,6.420024,0.220975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495416666665,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.03,11.9495333333331,49.35,42.759,6.591,6.420024,0.170976000000001,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495333333331,49.4,42.759,6.641,6.420024,0.220975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495305555554,49.36,42.759,6.601,6.420024,0.180975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
-0.01,11.9495277777776,49.37,42.759,6.611,6.420024,0.190975999999997,1.483424,1.21795894840508,0.000001,,,,,,,,
0,11.9495277777776,49.4,42.759,6.641,6.420024,0.220975999999999,1.483424,1.21795894840508,0.000001,,,,,,,,
