Ibat,SOC,Ubat,,,,
-3.19,3.65368055555609,19.68,,,,
-3.18,3.65279722222276,19.67,,,,
-3.18,3.65191388888943,19.67,,,,
-3.19,3.65102777777831,19.65,,,,
-3.19,3.6501416666672,19.65,,,,
-3.19,3.64925555555609,19.63,,,,
-3.19,3.64836944444498,19.62,,,,
-3.19,3.64748333333387,19.62,,,,
-3.19,3.64659722222276,19.62,,,,
-3.18,3.64571388888943,19.6,,,,
-3.19,3.64482777777832,19.59,,,,
-3.19,3.64394166666721,19.57,,,,
-3.21,3.64305000000054,19.56,,,,
-3.19,3.64216388888943,19.56,,,,
-3.19,3.64127777777832,19.56,,,,
-3.18,3.64039444444498,19.55,,,,
-3.19,3.63950833333387,19.53,,,,
-3.18,3.63862500000054,19.54,,,,
-3.18,3.63774166666721,19.52,,,,
-3.19,3.63685555555609,19.5,,,,
-3.18,3.63597222222276,19.49,,,,
-3.19,3.63508611111165,19.48,,,,
-3.18,3.63420277777832,19.48,,,,
-3.19,3.63331666666721,19.46,,,,
-3.19,3.6324305555561,19.45,,,,
-3.19,3.63154444444498,19.43,,,,
-3.18,3.63066111111165,19.43,,,,
-3.19,3.62977500000054,19.41,,,,
-3.19,3.62888888888943,19.4,,,,
-3.18,3.6280055555561,19.4,,,,
-3.19,3.62711944444499,19.4,,,,
-3.18,3.62623611111165,19.37,,,,
-3.18,3.62535277777832,19.38,,,,
-3.16,3.62447500000054,19.36,,,,
-3.19,3.62358888888943,19.35,,,,
-3.18,3.6227055555561,19.32,,,,
-3.19,3.62181944444499,19.31,,,,
-3.19,3.62093333333387,19.31,,,,
-3.19,3.62004722222276,19.29,,,,
-3.19,3.61916111111165,19.28,,,,
-3.19,3.61827500000054,19.28,,,,
-3.18,3.61739166666721,19.26,,,,
-3.19,3.6165055555561,19.25,,,,
-3.18,3.61562222222276,19.24,,,,
-3.19,3.61473611111165,19.23,,,,
-3.18,3.61385277777832,19.23,,,,
-3.16,3.61297500000054,19.21,,,,
-3.18,3.61209166666721,19.2,,,,
-3.19,3.6112055555561,19.16,,,,
-3.19,3.61031944444499,19.16,,,,
-3.19,3.60943333333388,19.16,,,,
-3.19,3.60854722222277,19.13,,,,
-3.19,3.60766111111165,19.11,,,,
-3.18,3.60677777777832,19.11,,,,
-3.19,3.60589166666721,19.1,,,,
-3.19,3.6050055555561,19.08,,,,
-3.19,3.60411944444499,19.07,,,,
-3.18,3.60323611111165,19.06,,,,
-3.19,3.60235000000054,19.04,,,,
-3.19,3.60146388888943,19.02,,,,
-3.16,3.60058611111166,19.02,,,,
-3.18,3.59970277777832,18.98,,,,
-3.18,3.59881944444499,18.98,,,,
-3.18,3.59793611111166,18.96,,,,
-3.18,3.59705277777832,18.93,,,,
-3.18,3.59616944444499,18.93,,,,
-3.18,3.59528611111165,18.91,,,,
-3.16,3.59440833333388,18.9,,,,
-3.18,3.59352500000054,18.88,,,,
-3.19,3.59263888888943,18.84,,,,
-3.16,3.59176111111166,18.84,,,,
-3.18,3.59087777777832,18.82,,,,
-3.18,3.58999444444499,18.79,,,,
-3.16,3.58911666666721,18.78,,,,
-3.18,3.58823333333388,18.77,,,,
-3.19,3.58734722222277,18.74,,,,
-3.18,3.58646388888943,18.73,,,,
-3.18,3.5855805555561,18.7,,,,
-3.18,3.58469722222277,18.68,,,,
-3.18,3.58381388888943,18.67,,,,
-3.18,3.5829305555561,18.64,,,,
-3.18,3.58204722222277,18.61,,,,
-3.19,3.58116111111166,18.59,,,,
-3.18,3.58027777777832,18.56,,,,
-3.18,3.57939444444499,18.55,,,,
-3.18,3.57851111111166,18.52,,,,
-3.19,3.57762500000054,18.49,,,,
-3.19,3.57673888888943,18.46,,,,
-3.18,3.5758555555561,18.44,,,,
-3.19,3.57496944444499,18.42,,,,
-3.18,3.57408611111166,18.38,,,,
-3.18,3.57320277777832,18.36,,,,
-3.19,3.57231666666721,18.33,,,,
-3.18,3.57143333333388,18.28,,,,
-3.16,3.5705555555561,18.26,,,,
-3.16,3.56967777777832,18.22,,,,
-3.19,3.56879166666721,18.18,,,,
-3.19,3.5679055555561,18.13,,,,
-3.18,3.56702222222277,18.07,,,,
-3.19,3.56613611111166,18.04,,,,
-3.16,3.56525833333388,18.01,,,,
-3.19,3.56437222222277,17.95,,,,
-3.16,3.56349444444499,17.9,,,,
-3.16,3.56261666666721,17.84,,,,
-3.16,3.56173888888943,17.78,,,,
-3.16,3.56086111111166,17.73,,,,
-3.16,3.55998333333388,17.67,,,,
-3.18,3.55910000000055,17.59,,,,
-3.16,3.55822222222277,17.53,,,,
-3.18,3.55733888888943,17.45,,,,
-3.18,3.5564555555561,17.36,,,,
-3.18,3.55557222222277,17.28,,,,
-3.19,3.55468611111166,17.18,,,,
-3.19,3.55380000000055,17.11,,,,
-3.16,3.55292222222277,17.03,,,,
-3.18,3.55203888888944,16.93,,,,
-3.18,3.5511555555561,16.86,,,,
-3.18,3.55027222222277,16.75,,,,
-3.18,3.54938888888944,16.68,,,,
-3.18,3.5485055555561,16.57,,,,
-3.18,3.54762222222277,16.49,,,,
0,3.54762222222277,17.61,,,,
-0.01,3.54761944444499,17.81,,,,
-0.03,3.54761111111166,17.93,,,,
-0.01,3.54760833333388,18.04,,,,
-0.01,3.5476055555561,18.12,,,,
0,3.5476055555561,18.22,,,,
-0.01,3.54760277777833,18.27,,,,
-0.01,3.54760000000055,18.31,,,,
-0.01,3.54759722222277,18.36,,,,
-0.01,3.54759444444499,18.39,,,,
-0.01,3.54759166666721,18.42,,,,
-0.01,3.54758888888944,18.43,,,,
-0.01,3.54758611111166,18.46,,,,
-0.01,3.54758333333388,18.47,,,,
-0.01,3.5475805555561,18.47,,,,
0,3.5475805555561,18.5,,,,
-0.01,3.54757777777833,18.52,,,,
-0.01,3.54757500000055,18.52,,,,
0,3.54757500000055,18.56,,,,
0,3.54757500000055,18.56,,,,
-0.01,3.54757222222277,18.55,,,,
-0.01,3.54756944444499,18.55,,,,
-0.01,3.54756666666722,18.56,,,,
-0.01,3.54756388888944,18.58,,,,
-0.01,3.54756111111166,18.59,,,,
-0.01,3.54755833333388,18.59,,,,
-0.01,3.54755555555611,18.61,,,,
0,3.54755555555611,18.62,,,,
-0.01,3.54755277777833,18.61,,,,
-0.01,3.54755000000055,18.62,,,,
-0.01,3.54754722222277,18.62,,,,
-0.01,3.547544444445,18.62,,,,
0,3.547544444445,18.65,,,,
-0.01,3.54754166666722,18.64,,,,
-0.01,3.54753888888944,18.65,,,,
-0.01,3.54753611111166,18.65,,,,
-0.01,3.54753333333389,18.65,,,,
-0.01,3.54753055555611,18.67,,,,
-0.01,3.54752777777833,18.67,,,,
-0.01,3.54752500000055,18.67,,,,
0,3.54752500000055,18.68,,,,
-0.01,3.54752222222278,18.67,,,,
-0.01,3.547519444445,18.68,,,,
-0.01,3.54751666666722,18.68,,,,
-0.01,3.54751388888944,18.68,,,,
-0.03,3.54750555555611,18.67,,,,
-0.01,3.54750277777833,18.7,,,,
-0.01,3.54750000000055,18.71,,,,
-0.01,3.54749722222278,18.71,,,,
-0.01,3.547494444445,18.7,,,,
-0.01,3.54749166666722,18.71,,,,
-0.01,3.54748888888944,18.71,,,,
0,3.54748888888944,18.72,,,,
-0.01,3.54748611111167,18.71,,,,
-0.01,3.54748333333389,18.74,,,,
-0.01,3.54748055555611,18.73,,,,
-0.01,3.54747777777833,18.74,,,,
-0.01,3.54747500000056,18.74,,,,
-0.01,3.54747222222278,18.74,,,,
0,3.54747222222278,18.75,,,,
0,3.54747222222278,18.77,,,,
-0.01,3.547469444445,18.76,,,,
-0.01,3.54746666666722,18.74,,,,
-0.01,3.54746388888945,18.76,,,,
0,3.54746388888945,18.77,,,,
-0.01,3.54746111111167,18.77,,,,
0,3.54746111111167,18.77,,,,
-0.01,3.54745833333389,18.76,,,,
-0.01,3.54745555555611,18.77,,,,
0,3.54745555555611,18.78,,,,
-0.01,3.54745277777834,18.77,,,,
-0.01,3.54745000000056,18.79,,,,
0,3.54745000000056,18.78,,,,
-0.01,3.54744722222278,18.79,,,,
-0.01,3.547444444445,18.79,,,,
-0.01,3.54744166666723,18.79,,,,
-0.01,3.54743888888945,18.79,,,,
-0.01,3.54743611111167,18.79,,,,
-0.03,3.54742777777834,18.78,,,,
-0.01,3.54742500000056,18.79,,,,
0,3.54742500000056,18.8,,,,
0,3.54742500000056,18.8,,,,
0,3.54742500000056,18.8,,,,
-0.01,3.54742222222278,18.8,,,,
-0.01,3.547419444445,18.8,,,,
-0.01,3.54741666666723,18.8,,,,
-0.01,3.54741388888945,18.82,,,,
0,3.54741388888945,18.83,,,,
-0.01,3.54741111111167,18.82,,,,
-0.01,3.54740833333389,18.82,,,,
-0.01,3.54740555555612,18.83,,,,
-0.01,3.54740277777834,18.83,,,,
-0.01,3.54740000000056,18.83,,,,
0,3.54740000000056,18.83,,,,
0,3.54740000000056,18.84,,,,
0,3.54740000000056,18.83,,,,
-0.01,3.54739722222278,18.83,,,,
-0.01,3.54739444444501,18.83,,,,
0,3.54739444444501,18.83,,,,
0,3.54739444444501,18.85,,,,
-0.01,3.54739166666723,18.85,,,,
-0.01,3.54738888888945,18.85,,,,
0,3.54738888888945,18.85,,,,
0.01,3.54739166666723,18.86,,,,
-0.01,3.54738888888945,18.86,,,,
-0.01,3.54738611111167,18.85,,,,
-0.01,3.5473833333339,18.86,,,,
-0.01,3.54738055555612,18.85,,,,
-0.03,3.54737222222279,18.85,,,,
-0.01,3.54736944444501,18.86,,,,
-0.01,3.54736666666723,18.86,,,,
-0.01,3.54736388888945,18.86,,,,
-0.01,3.54736111111167,18.88,,,,
-0.01,3.5473583333339,18.88,,,,
0,3.5473583333339,18.88,,,,
0,3.5473583333339,18.88,,,,
0,3.5473583333339,18.86,,,,
0,3.5473583333339,18.88,,,,
-0.01,3.54735555555612,18.88,,,,
-0.01,3.54735277777834,18.88,,,,
-0.01,3.54735000000056,18.89,,,,
-0.01,3.54734722222279,18.88,,,,
-0.01,3.54734444444501,18.88,,,,
-0.01,3.54734166666723,18.88,,,,
-0.01,3.54733888888945,18.88,,,,
-0.01,3.54733611111168,18.89,,,,
0,3.54733611111168,18.89,,,,
-0.01,3.5473333333339,18.89,,,,
-0.01,3.54733055555612,18.89,,,,
-0.01,3.54732777777834,18.89,,,,
-0.01,3.54732500000057,18.89,,,,
-0.01,3.54732222222279,18.89,,,,
0,3.54732222222279,18.9,,,,
-0.01,3.54731944444501,18.91,,,,
-0.01,3.54731666666723,18.91,,,,
-0.03,3.5473083333339,18.88,,,,
-0.01,3.54730555555612,18.91,,,,
0,3.54730555555612,18.91,,,,
-0.01,3.54730277777835,18.91,,,,
-0.01,3.54730000000057,18.92,,,,
0,3.54730000000057,18.93,,,,
-0.01,3.54729722222279,18.92,,,,
-0.01,3.54729444444501,18.91,,,,
-0.01,3.54729166666723,18.92,,,,
-0.01,3.54728888888946,18.91,,,,
-0.01,3.54728611111168,18.92,,,,
-0.01,3.5472833333339,18.92,,,,
0,3.5472833333339,18.93,,,,
0,3.5472833333339,18.93,,,,
0,3.5472833333339,18.93,,,,
-0.01,3.54728055555612,18.93,,,,
-0.01,3.54727777777835,18.92,,,,
0,3.54727777777835,18.93,,,,
-0.01,3.54727500000057,18.92,,,,
-0.01,3.54727222222279,18.93,,,,
-0.01,3.54726944444501,18.93,,,,
-0.01,3.54726666666724,18.92,,,,
-0.01,3.54726388888946,18.93,,,,
0.01,3.54726666666724,18.94,,,,
0.01,3.54726944444501,18.94,,,,
0,3.54726944444501,18.94,,,,
0,3.54726944444501,18.94,,,,
0.01,3.54727222222279,18.94,,,,
-0.01,3.54726944444501,18.93,,,,
-0.01,3.54726666666724,18.93,,,,
-0.01,3.54726388888946,18.95,,,,
-0.01,3.54726111111168,18.93,,,,
0,3.54726111111168,18.94,,,,
0,3.54726111111168,18.94,,,,
-0.01,3.5472583333339,18.95,,,,
-0.01,3.54725555555613,18.95,,,,
-0.01,3.54725277777835,18.95,,,,
-0.01,3.54725000000057,18.95,,,,
-0.01,3.54724722222279,18.95,,,,
-0.01,3.54724444444502,18.95,,,,
-0.01,3.54724166666724,18.95,,,,
-0.01,3.54723888888946,18.95,,,,
-0.01,3.54723611111168,18.95,,,,
-0.01,3.54723333333391,18.95,,,,
-0.01,3.54723055555613,18.95,,,,
-0.01,3.54722777777835,18.95,,,,
-0.01,3.54722500000057,18.95,,,,
-0.01,3.5472222222228,18.96,,,,
0,3.5472222222228,18.96,,,,
-0.01,3.54721944444502,18.96,,,,
0,3.54721944444502,18.97,,,,
-0.01,3.54721666666724,18.96,,,,
-0.01,3.54721388888946,18.96,,,,
0,3.54721388888946,18.97,,,,
-0.01,3.54721111111169,18.96,,,,
0,3.54721111111169,18.97,,,,
-0.01,3.54720833333391,18.96,,,,
0,3.54720833333391,18.98,,,,
-0.01,3.54720555555613,18.98,,,,
-0.01,3.54720277777835,18.98,,,,
0,3.54720277777835,18.99,,,,
-0.01,3.54720000000058,18.98,,,,
-0.01,3.5471972222228,18.98,,,,
-0.01,3.54719444444502,18.98,,,,
-0.01,3.54719166666724,18.98,,,,
-0.01,3.54718888888946,18.98,,,,
-0.01,3.54718611111169,18.98,,,,
0,3.54718611111169,18.99,,,,
-0.01,3.54718333333391,18.98,,,,
-0.01,3.54718055555613,18.98,,,,
-0.01,3.54717777777835,18.99,,,,
-0.01,3.54717500000058,18.99,,,,
-0.01,3.5471722222228,18.99,,,,
-0.01,3.54716944444502,18.98,,,,
-0.01,3.54716666666724,18.99,,,,
-0.01,3.54716388888947,18.99,,,,
-0.01,3.54716111111169,18.99,,,,
-0.01,3.54715833333391,18.99,,,,
0,3.54715833333391,19,,,,
-0.01,3.54715555555613,18.99,,,,
-0.01,3.54715277777836,18.99,,,,
0,3.54715277777836,19.02,,,,
0,3.54715277777836,18.99,,,,
0,3.54715277777836,19,,,,
0,3.54715277777836,19.02,,,,
0,3.54715277777836,19.02,,,,
-0.01,3.54715000000058,19.01,,,,
-0.03,3.54714166666725,18.99,,,,
-0.01,3.54713888888947,19.01,,,,
-0.01,3.54713611111169,19.01,,,,
-0.01,3.54713333333391,18.99,,,,
-0.01,3.54713055555614,19.01,,,,
-0.01,3.54712777777836,19.01,,,,
-0.01,3.54712500000058,19.01,,,,
-0.01,3.5471222222228,19.01,,,,
0,3.5471222222228,19.02,,,,
-0.01,3.54711944444502,19.01,,,,
-0.01,3.54711666666725,19.01,,,,
0,3.54711666666725,19.02,,,,
-0.01,3.54711388888947,19.01,,,,
-0.01,3.54711111111169,19.01,,,,
0,3.54711111111169,19.03,,,,
-0.01,3.54710833333391,19.01,,,,
-0.01,3.54710555555614,19.02,,,,
-0.01,3.54710277777836,19.01,,,,
-0.01,3.54710000000058,19.02,,,,
-0.01,3.5470972222228,19.02,,,,
0,3.5470972222228,19.03,,,,
-0.01,3.54709444444503,19.02,,,,
-0.01,3.54709166666725,19.02,,,,
-0.01,3.54708888888947,19.02,,,,
0,3.54708888888947,19.03,,,,
-0.01,3.54708611111169,19.02,,,,
-0.01,3.54708333333392,19.02,,,,
-0.01,3.54708055555614,19.02,,,,
-0.01,3.54707777777836,19.04,,,,
-0.01,3.54707500000058,19.04,,,,
-0.01,3.54707222222281,19.02,,,,
-0.03,3.54706388888947,19.02,,,,
0,3.54706388888947,19.03,,,,
0,3.54706388888947,19.05,,,,
-0.01,3.5470611111117,19.04,,,,
-0.01,3.54705833333392,19.04,,,,
-0.01,3.54705555555614,19.02,,,,
-0.03,3.54704722222281,19.03,,,,
-0.01,3.54704444444503,19.04,,,,
-0.01,3.54704166666725,19.04,,,,
-0.01,3.54703888888947,19.04,,,,
0,3.54703888888947,19.05,,,,
0,3.54703888888947,19.04,,,,
0.01,3.54704166666725,19.05,,,,
0,3.54704166666725,19.04,,,,
-0.01,3.54703888888947,19.04,,,,
0.01,3.54704166666725,19.05,,,,
0,3.54704166666725,19.05,,,,
-0.01,3.54703888888947,19.04,,,,
0,3.54703888888947,19.04,,,,
-0.01,3.5470361111117,19.04,,,,
-0.01,3.54703333333392,19.05,,,,
-0.01,3.54703055555614,19.04,,,,
-0.01,3.54702777777836,19.04,,,,
0,3.54702777777836,19.05,,,,
0,3.54702777777836,19.05,,,,
-0.01,3.54702500000059,19.05,,,,
0,3.54702500000059,19.05,,,,
0,3.54702500000059,19.06,,,,
-0.01,3.54702222222281,19.04,,,,
-0.01,3.54701944444503,19.05,,,,
-0.01,3.54701666666725,19.05,,,,
-0.01,3.54701388888948,19.05,,,,
-0.03,3.54700555555614,19.04,,,,
-0.03,3.54699722222281,19.04,,,,
0,3.54699722222281,19.07,,,,
-0.01,3.54699444444503,19.05,,,,
-0.01,3.54699166666725,19.05,,,,
-0.01,3.54698888888948,19.05,,,,
-0.01,3.5469861111117,19.07,,,,
-0.01,3.54698333333392,19.05,,,,
-0.01,3.54698055555614,19.05,,,,
0,3.54698055555614,19.07,,,,
0,3.54698055555614,19.05,,,,
-0.01,3.54697777777837,19.07,,,,
-0.01,3.54697500000059,19.05,,,,
-0.01,3.54697222222281,19.05,,,,
-0.01,3.54696944444503,19.07,,,,
0,3.54696944444503,19.06,,,,
-0.01,3.54696666666726,19.05,,,,
-0.01,3.54696388888948,19.07,,,,
0,3.54696388888948,19.08,,,,
0,3.54696388888948,19.08,,,,
0,3.54696388888948,19.08,,,,
0,3.54696388888948,19.07,,,,
-0.01,3.5469611111117,19.05,,,,
-0.01,3.54695833333392,19.07,,,,
-0.01,3.54695555555615,19.05,,,,
-0.01,3.54695277777837,19.07,,,,
0,3.54695277777837,19.08,,,,
0,3.54695277777837,19.08,,,,
-0.01,3.54695000000059,19.07,,,,
-0.01,3.54694722222281,19.08,,,,
0,3.54694722222281,19.08,,,,
-0.01,3.54694444444504,19.08,,,,
0,3.54694444444504,19.08,,,,
-0.01,3.54694166666726,19.08,,,,
0,3.54694166666726,19.08,,,,
0,3.54694166666726,19.08,,,,
0,3.54694166666726,19.08,,,,
-0.01,3.54693888888948,19.07,,,,
-0.01,3.5469361111117,19.07,,,,
0,3.5469361111117,19.09,,,,
-0.01,3.54693333333393,19.07,,,,
-0.01,3.54693055555615,19.07,,,,
-0.01,3.54692777777837,19.08,,,,
-0.01,3.54692500000059,19.08,,,,
-0.01,3.54692222222282,19.08,,,,
-0.01,3.54691944444504,19.08,,,,
0,3.54691944444504,19.09,,,,
-0.01,3.54691666666726,19.08,,,,
0,3.54691666666726,19.09,,,,
-0.01,3.54691388888948,19.1,,,,
-0.01,3.54691111111171,19.07,,,,
-0.01,3.54690833333393,19.08,,,,
-0.01,3.54690555555615,19.08,,,,
-0.01,3.54690277777837,19.08,,,,
0,3.54690277777837,19.09,,,,
-0.01,3.54690000000059,19.08,,,,
-0.01,3.54689722222282,19.1,,,,
-0.03,3.54688888888948,19.09,,,,
0,3.54688888888948,19.09,,,,
-0.01,3.54688611111171,19.1,,,,
-0.01,3.54688333333393,19.08,,,,
0,3.54688333333393,19.09,,,,
-0.01,3.54688055555615,19.08,,,,
-0.01,3.54687777777837,19.08,,,,
-0.03,3.54686944444504,19.09,,,,
-0.01,3.54686666666726,19.1,,,,
-0.01,3.54686388888949,19.1,,,,
0,3.54686388888949,19.09,,,,
-0.01,3.54686111111171,19.1,,,,
0,3.54686111111171,19.11,,,,
-0.01,3.54685833333393,19.1,,,,
-0.01,3.54685555555615,19.1,,,,
0,3.54685555555615,19.1,,,,
0,3.54685555555615,19.11,,,,
0.01,3.54685833333393,19.11,,,,
0,3.54685833333393,19.1,,,,
0.01,3.54686111111171,19.11,,,,
-0.01,3.54685833333393,19.1,,,,
0,3.54685833333393,19.1,,,,
-0.01,3.54685555555615,19.1,,,,
0.01,3.54685833333393,19.11,,,,
-0.01,3.54685555555615,19.09,,,,
0,3.54685555555615,19.1,,,,
-0.01,3.54685277777838,19.1,,,,
-0.01,3.5468500000006,19.11,,,,
-0.01,3.54684722222282,19.11,,,,
0,3.54684722222282,19.11,,,,
0,3.54684722222282,19.11,,,,
-0.01,3.54684444444504,19.1,,,,
-0.01,3.54684166666726,19.1,,,,
-0.01,3.54683888888949,19.1,,,,
-0.03,3.54683055555615,19.09,,,,
-0.01,3.54682777777838,19.11,,,,
-0.01,3.5468250000006,19.1,,,,
-0.01,3.54682222222282,19.11,,,,
-0.01,3.54681944444504,19.1,,,,
-0.01,3.54681666666727,19.11,,,,
-0.01,3.54681388888949,19.11,,,,
-0.01,3.54681111111171,19.11,,,,
-0.01,3.54680833333393,19.11,,,,
-0.01,3.54680555555616,19.11,,,,
-0.01,3.54680277777838,19.11,,,,
-0.01,3.5468000000006,19.11,,,,
0,3.5468000000006,19.11,,,,
-0.03,3.54679166666727,19.1,,,,
-0.01,3.54678888888949,19.11,,,,
-0.01,3.54678611111171,19.11,,,,
-0.01,3.54678333333393,19.11,,,,
0,3.54678333333393,19.11,,,,
-0.01,3.54678055555616,19.11,,,,
0.01,3.54678333333393,19.12,,,,
-0.03,3.5467750000006,19.1,,,,
-0.01,3.54677222222282,19.11,,,,
0.01,3.5467750000006,19.12,,,,
0,3.5467750000006,19.12,,,,
0,3.5467750000006,19.12,,,,
-0.01,3.54677222222282,19.13,,,,
0,3.54677222222282,19.12,,,,
0,3.54677222222282,19.12,,,,
0,3.54677222222282,19.12,,,,
0,3.54677222222282,19.12,,,,
-0.01,3.54676944444505,19.13,,,,
-0.01,3.54676666666727,19.11,,,,
-0.01,3.54676388888949,19.11,,,,
-0.01,3.54676111111171,19.11,,,,
-0.01,3.54675833333394,19.13,,,,
0,3.54675833333394,19.11,,,,
-0.01,3.54675555555616,19.11,,,,
0,3.54675555555616,19.14,,,,
-0.01,3.54675277777838,19.1,,,,
0.01,3.54675555555616,19.14,,,,
-0.01,3.54675277777838,19.13,,,,
-0.01,3.5467500000006,19.13,,,,
-0.01,3.54674722222283,19.11,,,,
-0.01,3.54674444444505,19.13,,,,
-0.01,3.54674166666727,19.13,,,,
0.01,3.54674444444505,19.14,,,,
0,3.54674444444505,19.13,,,,
0,3.54674444444505,19.13,,,,
0.01,3.54674722222283,19.14,,,,
-0.01,3.54674444444505,19.13,,,,
0.01,3.54674722222283,19.14,,,,
-0.01,3.54674444444505,19.13,,,,
0,3.54674444444505,19.13,,,,
-0.01,3.54674166666727,19.13,,,,
0,3.54674166666727,19.14,,,,
0,3.54674166666727,19.13,,,,
0.01,3.54674444444505,19.14,,,,
0,3.54674444444505,19.13,,,,
0,3.54674444444505,19.13,,,,
-0.01,3.54674166666727,19.13,,,,
0,3.54674166666727,19.14,,,,
-0.01,3.54673888888949,19.13,,,,
-0.01,3.54673611111172,19.13,,,,
0,3.54673611111172,19.13,,,,
0,3.54673611111172,19.14,,,,
-0.01,3.54673333333394,19.14,,,,
0.01,3.54673611111172,19.14,,,,
0,3.54673611111172,19.13,,,,
0,3.54673611111172,19.14,,,,
0,3.54673611111172,19.14,,,,
0,3.54673611111172,19.14,,,,
0.01,3.54673888888949,19.14,,,,
0.01,3.54674166666727,19.14,,,,
-0.01,3.54673888888949,19.14,,,,
0,3.54673888888949,19.14,,,,
0.01,3.54674166666727,19.14,,,,
0,3.54674166666727,19.15,,,,
0,3.54674166666727,19.13,,,,
-0.01,3.54673888888949,19.13,,,,
0,3.54673888888949,19.14,,,,
-0.01,3.54673611111172,19.13,,,,
0,3.54673611111172,19.14,,,,
-0.03,3.54672777777838,19.12,,,,
0.01,3.54673055555616,19.15,,,,
-0.01,3.54672777777838,19.14,,,,
-0.01,3.5467250000006,19.14,,,,
0,3.5467250000006,19.15,,,,
0,3.5467250000006,19.15,,,,
0,3.5467250000006,19.14,,,,
-0.01,3.54672222222283,19.14,,,,
0,3.54672222222283,19.14,,,,
-0.01,3.54671944444505,19.13,,,,
0,3.54671944444505,19.14,,,,
0,3.54671944444505,19.17,,,,
0,3.54671944444505,19.15,,,,
0,3.54671944444505,19.16,,,,
0.01,3.54672222222283,19.15,,,,
0.01,3.5467250000006,19.15,,,,
0.01,3.54672777777838,19.15,,,,
0.01,3.54673055555616,19.15,,,,
0.01,3.54673333333394,19.15,,,,
0,3.54673333333394,19.14,,,,
-0.01,3.54673055555616,19.16,,,,
-0.01,3.54672777777838,19.16,,,,
0,3.54672777777838,19.16,,,,
0,3.54672777777838,19.14,,,,
-0.01,3.5467250000006,19.14,,,,
0.01,3.54672777777838,19.15,,,,
0,3.54672777777838,19.14,,,,
0,3.54672777777838,19.14,,,,
-0.01,3.5467250000006,19.16,,,,
-0.01,3.54672222222283,19.14,,,,
-0.01,3.54671944444505,19.16,,,,
0,3.54671944444505,19.14,,,,
-0.01,3.54671666666727,19.16,,,,
-0.01,3.54671388888949,19.14,,,,
-0.01,3.54671111111172,19.14,,,,
-0.01,3.54670833333394,19.16,,,,
0,3.54670833333394,19.17,,,,
-0.01,3.54670555555616,19.16,,,,
0,3.54670555555616,19.14,,,,
0,3.54670555555616,19.16,,,,
-0.01,3.54670277777838,19.16,,,,
0,3.54670277777838,19.16,,,,
0,3.54670277777838,19.16,,,,
-0.01,3.54670000000061,19.16,,,,
-0.01,3.54669722222283,19.16,,,,
0,3.54669722222283,19.16,,,,
-0.01,3.54669444444505,19.16,,,,
-0.01,3.54669166666727,19.16,,,,
0,3.54669166666727,19.17,,,,
0,3.54669166666727,19.16,,,,
-0.01,3.5466888888895,19.16,,,,
0,3.5466888888895,19.16,,,,
0,3.5466888888895,19.16,,,,
-0.01,3.54668611111172,19.16,,,,
-0.01,3.54668333333394,19.16,,,,
0,3.54668333333394,19.16,,,,
0,3.54668333333394,19.17,,,,
-0.01,3.54668055555616,19.16,,,,
0,3.54668055555616,19.17,,,,
-0.01,3.54667777777839,19.16,,,,
0,3.54667777777839,19.16,,,,
-0.01,3.54667500000061,19.16,,,,
-0.01,3.54667222222283,19.16,,,,
0,3.54667222222283,19.16,,,,
0,3.54667222222283,19.16,,,,
0,3.54667222222283,19.16,,,,
-0.01,3.54666944444505,19.16,,,,
-0.01,3.54666666666728,19.17,,,,
-0.01,3.5466638888895,19.17,,,,
-0.01,3.54666111111172,19.17,,,,
-0.01,3.54665833333394,19.16,,,,
-0.01,3.54665555555617,19.17,,,,
0,3.54665555555617,19.16,,,,
-0.01,3.54665277777839,19.16,,,,
0.01,3.54665555555617,19.17,,,,
-0.01,3.54665277777839,19.17,,,,
-0.01,3.54665000000061,19.16,,,,
-0.01,3.54664722222283,19.16,,,,
0,3.54664722222283,19.17,,,,
-0.01,3.54664444444506,19.17,,,,
-0.01,3.54664166666728,19.16,,,,
-0.01,3.5466388888895,19.17,,,,
0,3.5466388888895,19.16,,,,
-0.01,3.54663611111172,19.17,,,,
-0.01,3.54663333333395,19.16,,,,
0,3.54663333333395,19.17,,,,
-0.01,3.54663055555617,19.19,,,,
-0.01,3.54662777777839,19.17,,,,
-0.01,3.54662500000061,19.16,,,,
-0.01,3.54662222222283,19.17,,,,
0,3.54662222222283,19.17,,,,
0,3.54662222222283,19.17,,,,
0.01,3.54662500000061,19.17,,,,
-0.01,3.54662222222283,19.17,,,,
0,3.54662222222283,19.18,,,,
0,3.54662222222283,19.18,,,,
-0.01,3.54661944444506,19.17,,,,
0,3.54661944444506,19.17,,,,
0,3.54661944444506,19.18,,,,
0,3.54661944444506,19.18,,,,
-0.01,3.54661666666728,19.17,,,,
0,3.54661666666728,19.17,,,,
-0.01,3.5466138888895,19.17,,,,
-0.01,3.54661111111172,19.17,,,,
0,3.54661111111172,19.17,,,,
-0.01,3.54660833333395,19.17,,,,
0.01,3.54661111111172,19.18,,,,
0,3.54661111111172,19.17,,,,
-0.01,3.54660833333395,19.17,,,,
0,3.54660833333395,19.17,,,,
0,3.54660833333395,19.18,,,,
-0.01,3.54660555555617,19.17,,,,
0,3.54660555555617,19.17,,,,
-0.01,3.54660277777839,19.17,,,,
